playlist_index,original_title,original_artists,search_query_index,search_query_text,candidate_count,elapsed_ms,is_winner,winner_candidate_index,is_stop
31,(F) Planet 9,Adam Port,1,(F) Planet 9 Adam Port,0,6615,N,,N
31,(F) Planet 9,Adam Port,2,Adam Port (F) Planet 9,6,6753,N,,N
31,(F) Planet 9,Adam Port,3,Planet 9 Adam Port,161,29093,Y,16,N
31,(F) Planet 9,Adam Port,4,Adam Port Planet 9,6,8894,N,,N
31,(F) Planet 9,Adam Port,5,Planet 9 (F) Adam Port,16,17550,N,,N
31,(F) Planet 9,Adam Port,6,Adam Port Planet 9 (F),6,6099,N,,Y
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,1,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik remix,35,26299,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,2,Keinemusik remix [3] (F) Never Sleep Again (Keinemusik Remix),124,27850,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,3,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik remix original mix,25,26998,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,4,Keinemusik remix original mix [3] (F) Never Sleep Again (Keinemusik Remix),6,17241,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,5,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik extended remix,117,24977,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,6,Keinemusik extended remix [3] (F) Never Sleep Again (Keinemusik Remix),107,26405,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,7,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik extended mix,116,15823,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,8,Keinemusik extended mix [3] (F) Never Sleep Again (Keinemusik Remix),6,15054,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,9,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik club remix,124,17625,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,10,Keinemusik club remix [3] (F) Never Sleep Again (Keinemusik Remix),25,29529,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,11,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik club mix,35,15872,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,12,Keinemusik club mix [3] (F) Never Sleep Again (Keinemusik Remix),35,26371,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,13,Never Sleep Again Keinemusik remix,5,6980,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,14,Keinemusik remix Never Sleep Again,6,19986,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,15,Never Sleep Again Keinemusik remix original mix,25,28161,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,16,Keinemusik remix original mix Never Sleep Again,5,15902,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,17,Never Sleep Again Keinemusik extended remix,6,6890,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,18,Keinemusik extended remix Never Sleep Again,35,19858,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,19,Never Sleep Again Keinemusik extended mix,6,14641,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,20,Keinemusik extended mix Never Sleep Again,0,6806,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,21,Never Sleep Again Keinemusik club remix,25,34720,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,22,Keinemusik club remix Never Sleep Again,32,18996,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,23,Never Sleep Again Keinemusik club mix,25,34184,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,24,Keinemusik club mix Never Sleep Again,25,21165,N,,Y
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,1,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann remix,21,24591,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,2,Alex Wann remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),6,21488,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,3,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann remix original mix,106,21263,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,4,Alex Wann remix original mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),116,19845,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,5,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann extended remix,30,23224,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,6,Alex Wann extended remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),30,19029,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,7,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann extended mix,38,20431,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,8,Alex Wann extended mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),30,24093,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,9,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann club remix,0,6646,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,10,Alex Wann club remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6511,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,11,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Alex Wann club mix,0,6597,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,12,Alex Wann club mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6736,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,13,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson remix,0,6513,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,14,Sasson remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6075,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,15,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson remix original mix,0,5983,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,16,Sasson remix original mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,7414,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,17,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson extended remix,0,6501,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,18,Sasson extended remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6623,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,19,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson extended mix,0,6677,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,20,Sasson extended mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6931,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,21,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson club remix,0,6298,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,22,Sasson club remix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,6133,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,23,[7] It Goes Like Nanana (Alex Wann x Sasson Remix) Sasson club mix,0,8159,N,,N
114,[7] It Goes Like Nanana (Alex Wann x Sasson Remix),Peggy Gou,24,Sasson club mix [7] It Goes Like Nanana (Alex Wann x Sasson Remix),0,7213,N,,Y
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",1,[8-9] Tighter (CamelPhat Remix) CamelPhat remix,191,19878,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",2,CamelPhat remix [8-9] Tighter (CamelPhat Remix),6,6751,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",3,[8-9] Tighter (CamelPhat Remix) CamelPhat remix original mix,16,21142,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",4,CamelPhat remix original mix [8-9] Tighter (CamelPhat Remix),16,15604,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",5,[8-9] Tighter (CamelPhat Remix) CamelPhat extended remix,157,27625,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",6,CamelPhat extended remix [8-9] Tighter (CamelPhat Remix),40,20372,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",7,[8-9] Tighter (CamelPhat Remix) CamelPhat extended mix,6,15186,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",8,CamelPhat extended mix [8-9] Tighter (CamelPhat Remix),0,7006,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",9,[8-9] Tighter (CamelPhat Remix) CamelPhat club remix,0,6497,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",10,CamelPhat club remix [8-9] Tighter (CamelPhat Remix),0,6766,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",11,[8-9] Tighter (CamelPhat Remix) CamelPhat club mix,0,6073,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",12,CamelPhat club mix [8-9] Tighter (CamelPhat Remix),0,6973,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",13,Tighter CamelPhat remix,0,6051,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",14,CamelPhat remix Tighter,0,7512,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",15,Tighter CamelPhat remix original mix,6,14699,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",16,CamelPhat remix original mix Tighter,0,6470,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",17,Tighter CamelPhat extended remix,0,6675,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",18,CamelPhat extended remix Tighter,1,14709,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",19,Tighter CamelPhat extended mix,0,6319,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",20,CamelPhat extended mix Tighter,0,6925,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",21,Tighter CamelPhat club remix,0,7456,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",22,CamelPhat club remix Tighter,0,6739,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",23,Tighter CamelPhat club mix,0,8305,N,,N
119,[8-9] Tighter (CamelPhat Remix),"HOSH, CamelPhat",24,CamelPhat club mix Tighter,16,20411,N,,Y
132,[8] Voices Original Mix,"Like Mike, Tayllor",1,[8] Voices Original Mix Like Mike,16,20673,Y,1,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",2,Like Mike [8] Voices Original Mix,0,8151,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",3,[8] Voices Original Mix Tayllor,0,8266,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",4,Tayllor [8] Voices Original Mix,0,8315,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",5,[8] Voices Original Mix Like Mike Tayllor,0,8025,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",6,Like Mike Tayllor [8] Voices Original Mix,0,8083,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",7,[8] Voices Original Mix Like Mike & Tayllor,0,8124,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",8,Like Mike & Tayllor [8] Voices Original Mix,0,7590,N,,N
132,[8] Voices Original Mix,"Like Mike, Tayllor",9,Voices Like Mike,0,8089,N,,Y
133,[9] The Lost Tribe (Original Mix),Safar (FR),1,[9] The Lost Tribe (Original Mix) Safar (FR),0,6771,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),2,Safar (FR) [9] The Lost Tribe (Original Mix),0,6270,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),3,The Lost Tribe Safar (FR),0,6669,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),4,Safar (FR) The Lost Tribe,0,6654,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),5,The Lost Tribe (Original Mix) Safar (FR),0,6272,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),6,Safar (FR) The Lost Tribe (Original Mix),0,6323,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),7,[9] The Lost Tribe (Original Mix) (Original Mix) Safar (FR),0,6640,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),8,Safar (FR) [9] The Lost Tribe (Original Mix) (Original Mix),0,6670,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),9,The Lost Tribe (Original Mix) (Original Mix) Safar (FR),0,7043,N,,N
133,[9] The Lost Tribe (Original Mix),Safar (FR),10,Safar (FR) The Lost Tribe (Original Mix) (Original Mix),0,8125,N,,Y
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,1,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys remix",0,6211,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,2,"Marco Lys remix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6587,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,3,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys remix original mix",0,7514,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,4,"Marco Lys remix original mix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6873,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,5,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys extended remix",0,6706,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,6,"Marco Lys extended remix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6408,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,7,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys extended mix",0,6754,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,8,"Marco Lys extended mix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6878,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,9,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys club remix",0,6510,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,10,"Marco Lys club remix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6551,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,11,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix) Marco Lys club mix",0,7093,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,12,"Marco Lys club mix Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",0,6552,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,13,Cajmere ft. Dajae Brighter Days Marco Lys remix,0,6701,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,14,Marco Lys remix Cajmere ft. Dajae Brighter Days,0,6801,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,15,Cajmere ft. Dajae Brighter Days Marco Lys remix original mix,0,6583,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,16,Marco Lys remix original mix Cajmere ft. Dajae Brighter Days,0,6325,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,17,Cajmere ft. Dajae Brighter Days Marco Lys extended remix,0,6845,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,18,Marco Lys extended remix Cajmere ft. Dajae Brighter Days,0,5962,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,19,Cajmere ft. Dajae Brighter Days Marco Lys extended mix,0,6117,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,20,Marco Lys extended mix Cajmere ft. Dajae Brighter Days,0,6677,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,21,Cajmere ft. Dajae Brighter Days Marco Lys club remix,59,23192,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,22,Marco Lys club remix Cajmere ft. Dajae Brighter Days,53,18684,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,23,Cajmere ft. Dajae Brighter Days Marco Lys club mix,22,22786,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,24,Marco Lys club mix Cajmere ft. Dajae Brighter Days,38,24476,N,,Y
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",1,Spectrum (Say my name) [Marco Generani remix] Marco Generani remix,0,6495,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",2,Marco Generani remix Spectrum (Say my name) [Marco Generani remix],0,6585,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",3,Spectrum (Say my name) [Marco Generani remix] Marco Generani remix original mix,0,6787,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",4,Marco Generani remix original mix Spectrum (Say my name) [Marco Generani remix],0,6951,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",5,Spectrum (Say my name) [Marco Generani remix] Marco Generani extended remix,0,7265,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",6,Marco Generani extended remix Spectrum (Say my name) [Marco Generani remix],0,6837,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",7,Spectrum (Say my name) [Marco Generani remix] Marco Generani extended mix,0,6602,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",8,Marco Generani extended mix Spectrum (Say my name) [Marco Generani remix],0,6082,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",9,Spectrum (Say my name) [Marco Generani remix] Marco Generani club remix,0,6651,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",10,Marco Generani club remix Spectrum (Say my name) [Marco Generani remix],0,6149,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",11,Spectrum (Say my name) [Marco Generani remix] Marco Generani club mix,0,6762,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",12,Marco Generani club mix Spectrum (Say my name) [Marco Generani remix],0,7398,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",13,Spectrum Marco Generani remix,0,6661,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",14,Marco Generani remix Spectrum,0,6473,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",15,Spectrum Marco Generani remix original mix,0,6516,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",16,Marco Generani remix original mix Spectrum,0,6761,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",17,Spectrum Marco Generani extended remix,0,6289,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",18,Marco Generani extended remix Spectrum,6,6627,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",19,Spectrum Marco Generani extended mix,18,26137,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",20,Marco Generani extended mix Spectrum,6,7444,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",21,Spectrum Marco Generani club remix,6,19315,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",22,Marco Generani club remix Spectrum,6,6980,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",23,Spectrum Marco Generani club mix,6,21476,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",24,Marco Generani club mix Spectrum,6,8355,N,,Y
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,1,Le Voie Le Soleil (Solardo Extended Mix) Patrick Prins,0,6866,N,,N
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,2,Patrick Prins Le Voie Le Soleil (Solardo Extended Mix),0,6813,N,,N
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,3,Le Voie Le Soleil Patrick Prins,0,7253,N,,N
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,4,Patrick Prins Le Voie Le Soleil,0,8733,N,,N
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,5,Le Voie Le Soleil (Solardo Extended Mix) (Solardo Extended Mix) Patrick Prins,0,7187,N,,N
139,Le Voie Le Soleil (Solardo Extended Mix),Patrick Prins,6,Patrick Prins Le Voie Le Soleil (Solardo Extended Mix) (Solardo Extended Mix),0,6468,N,,Y
140,[7-8] Like Lovers Do (Original Mix),Pissi,1,[7-8] Like Lovers Do (Original Mix) Pissi,0,7203,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,2,Pissi [7-8] Like Lovers Do (Original Mix),0,7275,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,3,Like Lovers Do Pissi,0,7389,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,4,Pissi Like Lovers Do,0,8124,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,5,Like Lovers Do (Original Mix) Pissi,0,6811,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,6,Pissi Like Lovers Do (Original Mix),0,6032,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,7,[7-8] Like Lovers Do (Original Mix) (Original Mix) Pissi,0,7295,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,8,Pissi [7-8] Like Lovers Do (Original Mix) (Original Mix),0,6658,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,9,Like Lovers Do (Original Mix) (Original Mix) Pissi,0,6489,N,,N
140,[7-8] Like Lovers Do (Original Mix),Pissi,10,Pissi Like Lovers Do (Original Mix) (Original Mix),0,6707,N,,Y
142,Bass Bousa (Original Mix),Nick Morgan,1,Bass Bousa (Original Mix) Nick Morgan,0,6076,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,2,Nick Morgan Bass Bousa (Original Mix),0,6541,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,3,Bass Bousa Nick Morgan,0,7210,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,4,Nick Morgan Bass Bousa,6,25553,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,5,Bass Bousa (Original Mix) (Original Mix) Nick Morgan,6,15432,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,6,Nick Morgan Bass Bousa (Original Mix) (Original Mix),6,16397,N,,Y
153,"Loco Hot, Gilad Kahana & Tamir Muskat ",Tebra רמיקס,1,"Loco Hot, Gilad Kahana & Tamir Muskat Tebra רמיקס",37,25132,Y,13,N
153,"Loco Hot, Gilad Kahana & Tamir Muskat ",Tebra רמיקס,2,"Tebra רמיקס Loco Hot, Gilad Kahana & Tamir Muskat",27,24635,N,,Y
